Category,Description,Data.Kilocalories,Data.Protein,Data.Fat.Total Lipid,Data.Carbohydrate,Data.Sugar Total,Data.Cholesterol,Data.Water,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin A - RAE,missing_count
NOODLES,"NOODLES,EGG,SPINACH,CKD,ENR",132.0,5.04,1.57,24.25,0.400000006,33,68.52,19,1.09,0.0,10,0
NOODLES,"NOODLES,CHINESE,CHOW MEIN",527.0,8.38,30.76,57.54,0.25999999,0,0.73,20,4.73,0.0,0,0
NOODLES,"NOODLES,JAPANESE,SOBA,DRY",336.0,14.38,0.71,74.62,0.0,0,6.88,35,2.7,0.0,0,0
NOODLES,"NOODLES,JAPANESE,SOBA,CKD",99.0,5.06,0.1,21.44,0.0,0,73.01,4,0.48,0.0,0,0
NOODLES,"NOODLES,JAPANESE,SOMEN,DRY",356.0,11.35,0.81,74.1,0.0,0,9.21,23,1.32,0.0,0,0
NOODLES,"NOODLES,JAPANESE,SOMEN,CKD",131.0,4.0,0.18,27.54,0.0,0,67.91,8,0.52,0.0,0,0
NOODLES,"NOODLES,FLAT,CRUNCHY,CHINESE RESTAURANT",521.0,10.33,31.72,51.9,0.0,0,4.93,21,1.76,0.0,0,0
SPAGHETTI,"SPAGHETTI,DRY,ENRICHED",371.0,13.04,1.51,74.67,2.670000076,0,9.9,21,3.3,0.0,0,0
SPAGHETTI,"SPAGHETTI,CKD,ENR,WO/ SALT",158.0,5.8,0.93,30.86,0.560000002,0,62.13,7,1.28,0.0,0,0
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 5.70)",375.0,19.86,2.23,67.56,0.0,0,9.23,39,4.15,0.0,0,0
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 5.70)",164.0,8.08,0.21,31.66,0.0,0,59.73,10,0.72,0.0,0,0
SPAGHETTI,"SPAGHETTI,WHOLE-WHEAT,DRY",348.0,14.63,1.4,75.03,0.0,0,7.34,40,3.63,0.0,0,0
SPAGHETTI,"SPAGHETTI,WHOLE-WHEAT,CKD",124.0,5.33,0.54,26.54,0.800000012,0,67.15,15,1.06,0.0,0,0
SPAGHETTI,"SPAGHETTI,SPINACH,DRY",372.0,13.35,1.57,74.81,2.720000029,0,8.34,58,2.13,0.0,23,0
SPAGHETTI,"SPAGHETTI,SPINACH,COOKED",130.0,4.58,0.63,26.15,0.0,0,68.14,30,1.04,0.0,8,0
WHEAT FLOURS,"WHEAT FLOURS,BREAD,UNENR",361.0,11.98,1.66,72.53,0.310000002,0,13.36,15,0.9,0.0,0,0
No Category,BARLEY FLOUR OR MEAL,345.0,10.5,1.6,74.52,0.800000012,0,12.11,32,2.68,0.0,0,0
No Category,BARLEY MALT FLR,361.0,10.28,1.84,78.3,0.800000012,0,8.21,37,4.71,0.6,1,0
OAT FLR,"OAT FLR,PART DEBRANNED",404.0,14.66,9.12,65.7,0.800000012,0,8.55,55,4.0,0.0,0,0
RICE NOODLES,"RICE NOODLES,DRY",364.0,3.44,0.56,83.24,0.0,0,11.91,18,0.7,0.0,0,0
RICE NOODLES,"RICE NOODLES,COOKED",109.0,0.91,0.2,24.9,0.0,0,73.82,4,0.14,0.0,0,0
QUINOA,"QUINOA,CKD",0.0,4.4,1.92,21.3,0.0,0,71.61,17,1.49,0.0,0,0
KAMUT,"KAMUT,UNCKD",337.0,14.7,2.2,70.38,8.18999958,0,10.95,24,4.41,0.0,1,0
KAMUT,"KAMUT,CKD",146.0,6.45,0.91,30.46,0.0,0,61.42,0,0.0,0.0,0,0
SPELT,"SPELT,UNCKD",338.0,14.57,2.43,70.19,6.820000172,0,11.02,27,4.44,0.0,0,0
SPELT,"SPELT,CKD",127.0,5.5,0.85,26.44,0.0,0,66.56,10,1.67,0.0,0,0
TEFF,"TEFF,UNCKD",367.0,13.3,2.38,73.13,1.840000033,0,8.82,180,7.63,0.0,0,0
TEFF,"TEFF,CKD",101.0,3.87,0.65,19.86,0.0,0,74.93,0,0.0,0.0,0,0
MACARONI,"MACARONI,PROTEIN-FORTIFIED,DRY,ENR,(N X 6.25)",374.0,21.78,2.23,65.65,0.0,0,9.23,39,4.15,0.0,0,0
MACARONI,"MACARONI,PROTEIN-FORTIFIED,CKD,ENR,(N X 6.25)",164.0,8.86,0.21,30.88,0.0,0,59.73,10,0.72,0.0,0,0
NOODLES,"NOODLES,EGG,CKD,ENR,W/ SALT",138.0,4.54,2.07,25.16,0.400000006,29,67.73,12,1.47,0.0,6,0
CORN,"CORN,WHITE",365.0,9.42,4.74,74.26,0.0,0,10.37,7,2.71,0.0,0,0
CORN FLR,"CORN FLR,WHOLE-GRAIN,BLUE (HARINA DE MAIZ MORADO)",,8.75,5.09,73.89,0.0,0,10.83,5,1.74,0.0,0,0
CORN FLR,"CORN FLR,WHOLE-GRAIN,WHITE",361.0,6.93,3.86,76.85,0.639999986,0,10.91,7,2.38,0.0,0,0
CORN FLR,"CORN FLR,MASA,ENR,YEL",365.0,9.34,3.78,76.27,0.0,0,9.03,141,7.21,0.0,11,0
CORNMEAL,"CORNMEAL,WHOLE-GRAIN,WHITE",362.0,8.12,3.59,76.89,0.639999986,0,10.26,6,3.45,0.0,0,0
SPAGHETTI,"SPAGHETTI,CKD,ENR,W/ SALT",157.0,5.8,0.93,30.59,0.560000002,0,62.13,7,1.28,0.0,0,0
CORNMEAL,"CORNMEAL,DEGERMED,ENR,WHITE",369.0,7.25,1.79,79.15,1.659999967,0,11.26,3,4.32,0.0,0,0
CORNMEAL,"CORNMEAL,SELF-RISING,BOLTED,PLN,ENR,WHITE",334.0,8.28,3.4,70.28,0.0,0,12.59,361,5.76,0.0,0,0
CORNMEAL,"CORNMEAL,SELF-RISING,BOLTED,W/WHEAT FLR,ENR,WHITE",348.0,8.41,2.85,73.43,0.0,0,10.33,299,4.95,0.0,0,0
CORNMEAL,"CORNMEAL,SELF-RISING,DEGERMED,ENR,WHITE",355.0,8.41,1.72,74.79,0.0,0,10.17,350,4.73,0.0,0,0
HOMINY,"HOMINY,CANNED,YELLOW",72.0,1.48,0.88,14.26,0.0,0,82.53,10,0.62,0.0,6,0
RICE,"RICE,WHITE,LONG-GRAIN,REG,CKD,ENR,W/SALT",130.0,2.69,0.28,28.17,0.050000001,0,68.44,10,1.2,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE,ALL-PURPOSE,ENR,CALCIUM-FORTIFIED",364.0,high,0.98,76.31,0.0,0,11.92,252,4.64,0.0,0,0
MACARONI,"MACARONI,CKD,UNENR",158.0,5.8,0.93,30.86,0.560000002,0,62.13,7,0.5,0.0,0,0
NOODLES,"NOODLES,EGG,DRY,UNENR",384.0,14.16,4.44,71.27,1.879999995,84,9.01,35,1.9,0.0,17,0
NOODLES,"NOODLES,EGG,CKD,UNENR,WO/ SALT",138.0,4.54,2.07,25.16,0.400000006,29,67.73,12,0.6,0.0,6,0
SPAGHETTI,"SPAGHETTI,DRY,UNENRICHED",371.0,13.04,1.51,74.67,2.670000076,0,9.9,21,1.3,0.0,0,0
SPAGHETTI,"SPAGHETTI,CKD,UNENR,WO/ SALT",158.0,5.8,0.93,30.86,0.560000002,0,62.13,7,1.28,0.0,0,0
CORNMEAL,"CORNMEAL,DEGERMED,UNENR,YEL",369.0,7.25,1.79,79.15,1.659999967,0,11.26,3,1.1,0.0,11,0
RICE,"RICE,WHITE,LONG-GRAIN,REG,RAW,UNENR",365.0,7.13,0.66,79.95,0.119999997,0,11.62,28,0.8,0.0,0,0
RICE,"RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,WO/SALT",130.0,2.69,0.28,28.17,,0,68.44,10,0.2,0.0,0,0
RICE,"RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,DRY",374.0,8.11,1.04,80.43,0.330000013,0,9.7,55,0.74,0.0,0,0
RICE,"RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,CKD",123.0,2.91,0.37,26.05,0.109999999,0,70.36,19,0.24,0.0,0,0
RICE,"RICE,WHITE,MEDIUM-GRAIN,RAW,UNENR",360.0,6.61,0.58,79.34,0.0,0,12.89,9,0.8,0.0,0,0
RICE,"RICE,WHITE,MEDIUM-GRAIN,CKD,UNENR",130.0,2.38,0.21,28.59,0.0,0,68.61,3,0.2,0.0,0,0
RICE,"RICE,WHITE,SHORT-GRAIN,RAW,UNENR",358.0,6.5,0.52,79.15,0.0,0,13.29,3,0.8,0.0,0,0
RICE,"RICE,WHITE,SHORT-GRAIN,CKD,UNENR",130.0,2.36,0.19,28.73,0.0,0,68.53,1,0.2,0.0,0,0
SEMOLINA,"SEMOLINA,UNENRICHED",360.0,12.68,1.05,72.83,0.0,0,12.67,17,1.23,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE,ALL-PURPOSE,UNENR",364.0,10.33,0.98,76.31,0.270000011,0,11.92,15,1.17,0.0,0,0
MACARONI,"MACARONI,DRY,UNENRICHED",371.0,13.04,1.51,74.67,2.670000076,0,9.9,21,1.3,0.0,0,0
NOODLES,"NOODLES,EGG,CKD,UNENR,W/ SALT",138.0,4.54,2.07,25.16,0.400000006,29,67.73,12,0.6,0.0,6,0
SPAGHETTI,"SPAGHETTI,CKD,UNENR,W/ SALT",157.0,5.8,0.93,30.59,0.560000002,0,62.13,7,0.5,0.0,0,0
CORNMEAL,"CORNMEAL,DEGERMED,UNENR,WHITE",369.0,7.25,1.79,79.15,1.659999967,0,11.26,3,1.1,0.0,0,0
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 6.25)",164.0,8.86,0.21,30.88,0.0,0,59.73,10,0.72,0.0,0,0
RICE,"RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,W/SALT",130.0,2.69,0.28,28.17,0.050000001,0,68.44,10,0.2,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE,ALL-PURPOSE,ENR,UNBLEACHED",364.0,10.33,0.98,76.31,0.270000011,0,11.92,15,4.64,0.0,0,0
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 6.25)",374.0,21.78,2.23,65.65,0.0,0,9.23,39,4.15,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),9% PROT,BLEACHED,ENR",367.0,8.89,1.43,77.32,0.540000021,0,11.85,20,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),9% PROT,BLEACHED,UNENR",367.0,8.89,1.43,77.32,0.540000021,0,11.85,20,1.26,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,BLEACHED,ENR",366.0,9.71,1.48,76.22,0.49000001,0,12.01,20,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,BLEACHED,UNENR",366.0,9.71,1.48,76.22,999.0,0,12.01,20,1.26,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,UNBLEACHED,ENR",366.0,9.71,1.48,76.22,0.49000001,0,12.01,20,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,BLEACHED,ENR",363.0,11.5,1.45,73.81,1.120000005,0,12.68,20,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,BLEACHED,UNENR",363.0,11.5,1.45,73.81,1.120000005,0,12.68,20,1.26,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,UNBLEACHED,ENR",363.0,11.5,1.45,73.81,1.120000005,0,12.68,20,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,ENR",362.0,13.07,1.38,72.2,1.100000024,0,12.82,24,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,UNENR",362.0,13.07,1.38,72.2,1.100000024,0,12.82,24,1.26,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,ENR",362.0,15.33,1.41,69.88,0.920000017,0,12.85,17,5.06,0.0,0,0
WHEAT FLR,"WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,UNENR",362.0,15.33,1.41,69.88,0.920000017,0,12.85,17,1.26,0.0,0,0
No Category,FAST FOODS  BISCUIT  W/ EGG,274.0,8.53,16.23,23.46,0.0,180,50.06,60,2.13,0.1,132,0
FAST FOODS,"FAST FOODS,BISCUIT,W/EGG&BACON",305.0,11.33,20.73,19.06,2.190000057,235,46.67,126,2.49,1.8,62,0
FAST FOODS,"FAST FOODS,BISCUIT,W/EGG&HAM",230.0,10.64,14.08,16.37,2.200000048,156,56.6,115,2.37,0.0,61,0
BREAKFAST ITEMS,"BREAKFAST ITEMS,BISCUIT W/EGG&SAUSAGE",312.0,11.13,20.77,21.05,0.949999988,161,44.48,51,1.9,0.0,43,0
FAST FOODS,"FAST FOODS,BISCUIT W/ EGG & STEAK",277.0,12.12,19.21,14.37,0.0,184,52.51,93,3.58,0.1,139,0
FAST FOODS,"FAST FOODS,BISCUIT,W/EGG,CHS,&BACON",301.0,12.01,17.48,24.44,1.74000001,166,42.99,103,1.57,0.0,75,0
FAST FOODS,"FAST FOODS,BISCUIT,W/HAM",342.0,11.85,16.3,38.75,1.970000029,22,28.4,142,2.41,0.1,27,0
FAST FOODS,"FAST FOODS,BISCUIT,W/SAUSAGE",371.0,9.67,24.42,29.99,1.590000033,28,32.82,47,1.86,0.0,1,0
FAST FOODS,"FAST FOODS,CROISSANT,W/EGG&CHS",290.0,10.07,19.45,19.14,0.0,170,45.47,192,1.73,0.1,0,0
FAST FOODS,"FAST FOODS,CROISSANT,W/EGG,CHS,&BACON",320.0,12.58,21.98,18.33,0.0,167,43.92,117,1.7,1.7,110,0
FAST FOODS,"FAST FOODS,CROISSANT,W/EGG,CHS,&HAM",312.0,12.45,22.09,15.92,0.0,140,51.14,95,1.4,7.5,86,0
FAST FOODS,"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",327.0,12.69,23.85,15.45,0.0,135,45.87,90,1.9,0.1,0,0
FAST FOODS,"FAST FOODS,DANISH PASTRY,CHS",388.0,6.41,27.06,31.53,0.0,22,33.8,77,2.03,2.9,49,0
FAST FOODS,"FAST FOODS,DANISH PASTRY,CINN",397.0,5.46,19.0,53.24,0.0,31,20.9,42,2.04,2.9,6,0
FAST FOODS,"FAST FOODS,DANISH PASTRY,FRUIT",356.0,5.06,16.95,47.94,0.0,20,29.0,23,1.49,1.7,27,0
FAST FOODS,"FAST FOODS,EGG,SCRAMBLED",212.0,13.84,16.18,2.08,1.639999986,426,66.7,57,2.59,3.3,176,0
FAST FOODS,"FAST FOODS,ENG MUFFIN,W/BUTTER",300.0,7.73,9.14,48.19,0.0,20,32.63,163,2.52,1.2,50,0
FAST FOODS,"FAST FOODS,ENG MUFFIN,W/CHS&SAUSAGE",338.0,13.28,20.67,25.28,1.980000019,43,37.93,210,3.14,0.0,57,0
FAST FOODS,"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",221.0,13.53,9.05,21.47,1.840000033,168,53.49,193,2.12,1.1,97,0
FAST FOODS,"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE",286.0,13.38,18.1,17.44,1.49000001,163,48.82,168,2.63,0.0,68,0
FAST FOODS,"FAST FOODS,FRENCH TOAST W/ BUTTER",264.0,7.66,13.9,26.7,0.0,86,50.72,54,1.4,0.1,101,0
FAST FOODS,"FAST FOODS,FRENCH TOAST STKS",340.0,6.0,17.74,41.21,9.890000343,0,33.57,53,1.92,0.0,0,0
FAST FOODS,"FAST FOODS,PANCAKES W/BUTTER&SYRUP",224.0,3.56,6.03,39.18,0.0,25,49.72,55,1.13,1.5,35,0
FAST FOODS,"FAST FOODS,POTATOES,HASHED BROWN",327.0,2.61,21.65,32.2,0.239999995,0,41.49,16,0.67,2.9,0,0
FAST FOODS,"FAST FOODS,BROWNIE",405.0,4.57,16.84,64.95,0.0,16,12.65,42,2.15,5.3,5,0
FAST FOODS,"FAST FOODS,ICE MILK,VANILLA,SOFT-SERVE,W/CONE",159.0,3.78,5.94,23.41,16.45000076,27,65.47,149,0.15,1.1,58,0
FAST FOODS,"FAST FOODS,COOKIES,ANIMAL CRACKERS",446.0,6.18,13.43,75.33,0.0,16,3.75,17,2.2,1.2,10,0
FAST FOODS,"FAST FOODS,COOKIES,CHOC CHIP",423.0,5.25,22.08,65.86,0.0,21,5.36,36,2.68,1.0,20,0
FAST FOODS,"FAST FOODS,SUNDAE,CARAMEL",196.0,4.71,5.98,31.81,0.0,16,56.5,122,0.14,2.2,45,0
FAST FOODS,"FAST FOODS,SUNDAE,HOT FUDGE",180.0,3.57,5.46,30.17,0.0,13,59.7,131,0.37,1.5,37,0
FAST FOODS,"FAST FOODS,SUNDAE,STRAWBERRY",175.0,4.09,5.13,29.18,0.0,14,60.9,105,0.21,1.3,37,0
FAST FOODS,"FAST FOODS,CHICK,BREADED&FRIED,DK MEAT (DRUMSTK OR THIGH)",291.0,20.32,18.04,10.61,0.0,112,48.99,24,1.08,0.0,45,0
FAST FOODS,"FAST FOODS,CHICK,BREADED&FRIED,LT MEAT (BREAST OR WING)",303.0,21.91,18.11,12.01,0.0,91,45.7,37,0.91,0.0,35,0
FAST FOODS,"FAST FOODS,CHILI CON CARNE",101.0,9.73,3.27,8.67,0.0,53,76.7,27,2.05,0.6,33,0
FAST FOODS,"FAST FOODS,CLAMS,BREADED&FRIED",392.0,11.15,22.96,33.75,0.0,76,29.2,18,2.65,0.0,32,0
ENTREES,"ENTREES,CRAB CAKE",266.0,18.75,17.25,8.52,0.0,137,53.38,337,1.86,0.3,155,0
ENTREES,"ENTREES,FISH FILLET,BATTERED OR BREADED,&FRIED",232.0,14.66,12.29,16.97,0.0,34,53.57,18,2.11,0.0,11,0
FAST FOODS,"FAST FOODS,OYSTERS,BATTERED OR BREADED,&FRIED",265.0,9.02,12.9,28.69,0.0,78,47.97,20,3.21,3.0,78,0
FAST FOODS,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG",16.0,1.25,0.07,3.22,0.0,0,95.51,13,0.63,23.2,57,0
FAST FOODS,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHS&EGG",47.0,4.04,2.67,2.19,0.0,45,90.46,46,0.31,4.5,48,0
FAST FOODS,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHICK",48.0,8.0,1.0,1.71,0.0,33,87.05,17,0.5,8.0,24,0
FAST FOODS,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/PASTA&SEAFOOD",91.0,3.94,5.0,7.67,0.0,12,80.37,17,0.76,9.2,76,0
FAST FOODS,"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/SHRIMP",45.0,6.15,1.05,2.8,0.0,76,89.1,25,0.38,3.9,17,0
FAST FOODS,"FAST FOODS,SALAD,VEG TOSSED,WO/DRSNG,W/TURKEY,HAM&CHS",82.0,7.98,4.93,1.45,0.0,43,82.45,72,0.6,5.0,45,0
FAST FOODS,"FAST FOODS,SCALLOPS,BREADED&FRIED",268.0,10.94,13.47,26.73,0.0,75,48.01,13,1.42,0.0,29,0
FAST FOODS,"FAST FOODS,SHRIMP,BREADED&FRIED",277.0,11.51,15.18,24.39,0.0,122,47.82,51,1.8,0.0,22,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS",206.0,6.48,6.22,32.92,0.0,2,52.53,52,2.08,0.9,0,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS&CHS",203.0,8.1,6.29,29.55,0.0,15,53.91,115,1.22,0.9,53,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS&CHILI PEPPERS",202.0,8.03,7.19,28.47,0.0,16,54.37,49,2.23,0.6,5,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS&MEAT",220.0,9.73,7.71,28.58,0.0,21,51.89,46,2.12,0.8,14,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS,CHS,&BF",163.0,7.18,6.55,19.55,0.0,61,64.94,64,1.84,2.5,0,0
FAST FOODS,"FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS",197.0,9.91,6.84,25.35,0.0,47,55.77,86,2.29,2.0,55,0
FAST FOODS,"FAST FOODS,BURRITO,W/BF",238.0,12.09,9.46,26.6,0.0,29,49.61,38,2.77,0.5,6,0
FAST FOODS,"FAST FOODS,BURRITO,W/BF&CHILI PEPPERS",212.0,10.7,8.23,24.6,,27,54.45,43,2.21,0.8,12,0
FAST FOODS,"FAST FOODS,BURRITO,W/BF,CHS,&CHILI PEPPERS",208.0,13.46,8.15,20.96,0.0,56,55.19,73,2.57,1.2,65,0
FAST FOODS,"FAST FOODS,BURRITO,W/FRUIT (APPL OR CHERRY)",312.0,3.38,12.87,47.27,0.0,5,35.63,21,1.45,1.0,28,0
FAST FOODS,"FAST FOODS,CHIMICHANGA,W/BF",244.0,11.27,11.31,24.6,0.0,5,50.68,36,2.61,2.7,4,0
FAST FOODS,"FAST FOODS,CHIMICHANGA,W/BF&CHS",242.0,10.96,12.81,21.49,0.0,28,52.7,130,2.1,1.5,72,0
FAST FOODS,"FAST FOODS,CHIMICHANGA,W/BF&RED CHILI PEPPERS",223.0,9.53,10.07,24.09,0.0,5,54.24,37,2.2,0.2,7,0
FAST FOODS,"FAST FOODS,CHIMICHANGA,W/BF,CHS,&RED CHILI PEPPERS",202.0,8.15,9.75,21.26,0.0,28,59.19,121,1.75,1.0,28,0
FAST FOODS,"FAST FOODS,ENCHILADA,W/CHS",196.0,5.91,11.56,17.51,0.0,27,63.23,199,0.81,0.6,61,0
FAST FOODS,"FAST FOODS,ENCHILADA,W/CHS&BF",168.0,6.21,9.19,15.87,0.0,21,66.89,119,1.6,0.7,51,0
FAST FOODS,"FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS",178.0,9.27,8.33,17.51,0.0,26,62.67,113,1.24,2.4,46,0
FAST FOODS,"FAST FOODS,FRIJOLES W/CHS",135.0,6.81,4.66,17.19,0.0,22,69.11,113,1.34,0.9,21,0
FAST FOODS,"FAST FOODS,NACHOS,W/CHS",306.0,8.05,16.77,32.15,0.0,16,40.45,241,1.13,1.1,0,0
FAST FOODS,"FAST FOODS,NACHOS,W/CHS&JALAPENO PEPPERS",298.0,8.24,16.74,29.45,0.0,41,42.7,304,1.2,0.5,281,0
FAST FOODS,"FAST FOODS,NACHOS,W/CHS,BNS,GROUND BF,&PEPPERS",223.0,7.76,12.04,21.89,0.0,8,55.96,151,1.09,1.9,0,0
FAST FOODS,"FAST FOODS,NACHOS,W/CINN&SUGAR",543.0,6.6,33.01,58.16,0.0,36,1.01,78,2.65,7.3,5,0
FAST FOODS,"FAST FOODS,TACO",217.0,12.08,12.02,15.63,0.0,33,58.4,129,1.41,1.3,0,0
FAST FOODS,"FAST FOODS,TACO SALAD",141.0,6.68,7.46,11.91,0.0,22,72.35,97,1.15,1.8,0,0
FAST FOODS,"FAST FOODS,TACO SALAD W/CHILI CON CARNE",111.0,6.67,5.03,10.18,0.0,2,76.79,94,1.02,1.3,99,0
FAST FOODS,"FAST FOODS,TOSTADA,W/BNS&CHS",155.0,6.67,6.85,18.42,0.0,21,66.24,146,1.31,0.9,31,0
FAST FOODS,"FAST FOODS,TOSTADA,W/BNS,BF,&CHS",148.0,7.15,7.53,13.18,0.0,33,70.44,84,1.09,1.8,45,0
FAST FOODS,"FAST FOODS,TOSTADA,W/BF&CHS",193.0,11.65,10.03,13.97,0.0,25,62.05,133,1.76,1.6,31,0
No Category,TOSTADA WITH GUACAMOLE,138.0,4.78,8.91,12.27,0.0,15,72.51,162,0.62,1.4,80,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN",303.0,15.13,13.93,29.89,5.46999979,41,38.7,191,2.66,0.0,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT",270.0,13.49,12.9,25.46,5.239999771,39,45.78,123,2.25,0.4,60,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG",233.0,11.58,12.85,18.27,0.0,34,55.2,118,1.72,1.5,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN",308.0,17.16,17.4,20.8,4.019999981,55,42.17,180,2.37,0.0,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY,W/ CONDMNT & VEG",251.0,12.8,12.7,21.2,0.0,36,51.2,103,2.06,1.0,0,0
FST FOODS,"FST FOODS, CHSBRGR, REG, DOUBLE PATTY BUN, PLAIN",305.0,15.13,13.93,29.89,5.46999979,41,38.7,191,2.66,0.0,0,0
FAST FOODS,"FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG",285.0,13.04,15.47,23.3,0.0,41,46.56,74,2.07,1.2,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN",305.0,17.28,17.02,20.8,3.829999924,56,42.63,167,2.42,0.0,0,0
FAST FOODS,"FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON",282.0,15.78,15.86,18.89,4.630000114,50,46.85,137,2.07,0.7,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",206.0,11.59,10.36,16.81,4.0,34,59.55,95,1.86,1.9,0,0
FAST FOODS,"FAST FOODS,CHSBURGER; SINGLE,LRG PATTY; W/ CONDMNT,VEG & HAM",286.0,15.55,18.97,13.01,0.0,48,50.05,119,1.98,2.9,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG",273.0,14.72,16.92,15.37,0.0,55,51.09,93,2.29,0.4,0,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; TRIPLE,REG PATTY; PLN",,18.2,19.17,16.16,3.289999962,63,43.93,174,2.23,0.0,0,0
FAST FOODS,"FAST FOODS,CHICK FILLET SNDWCH,PLN",283.0,13.25,16.18,21.26,0.0,33,47.31,33,2.57,4.9,0,0
FAST FOODS,"FAST FOODS,CHICK FILLET SNDWCH,W/CHS",277.0,12.9,17.0,18.24,0.0,34,46.01,113,1.59,1.3,72,0
FAST FOODS,"FAST FOODS,EGG&CHS SNDWCH",233.0,10.69,13.3,17.76,0.0,199,56.3,154,2.04,1.0,138,0
FAST FOODS,"FAST FOODS,FISH SNDWCH,W/TARTAR SAU",273.0,10.72,14.41,25.96,0.0,35,47.35,53,1.65,1.8,0,0
FAST FOODS,"FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS",286.0,11.26,15.63,26.03,0.0,37,45.18,101,1.91,1.5,0,0
FAST FOODS,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",295.0,14.74,11.24,33.71,5.789999962,33,38.49,138,3.05,0.0,0,0
FAST FOODS,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT",258.0,13.07,10.07,28.79,5.21999979,29,46.14,74,2.53,0.3,3,0
FAST FOODS,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG",254.0,11.74,12.25,24.81,0.0,24,49.41,57,2.39,1.5,0,0
